f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,label
1.037841,1.0370803,1.0144892,1.0196292,1.0211321,0.97341657,0.7000179,0.20932563,0.19833949,0.2001617,0.0018222056,-0.00458196,-0.16661875,1.0,2
1.0370803,1.0144892,1.0196292,1.0211321,0.97341657,0.7000179,0.20932563,0.19833949,0.2001617,0.3158345,0.11567278,0.058747493,0.03550295,1.0,3
1.0144892,1.0196292,1.0211321,0.97341657,0.7000179,0.20932563,0.19833949,0.2001617,0.3158345,0.64054877,0.32471427,0.22019354,0.14740309,1.0,3
1.0196292,1.0211321,0.97341657,0.7000179,0.20932563,0.19833949,0.2001617,0.3158345,0.64054877,0.7741707,0.13362192,0.2291681,0.19133632,1.0,3
1.0211321,0.97341657,0.7000179,0.20932563,0.19833949,0.2001617,0.3158345,0.64054877,0.7741707,0.8646674,0.09049676,0.11205934,0.18294433,0.0,0
0.97341657,0.7000179,0.20932563,0.19833949,0.2001617,0.3158345,0.64054877,0.7741707,0.8646674,0.8944963,0.029828904,0.060162835,0.0846492,0.0,0
0.7000179,0.20932563,0.19833949,0.2001617,0.3158345,0.64054877,0.7741707,0.8646674,0.8944963,0.9078456,0.013349258,0.021589082,0.04455831,0.0,0
0.20932563,0.19833949,0.2001617,0.3158345,0.64054877,0.7741707,0.8646674,0.8944963,0.9078456,0.9560174,0.048171785,0.030760521,0.030449983,0.0,0
0.19833949,0.2001617,0.3158345,0.64054877,0.7741707,0.8646674,0.8944963,0.9078456,0.9560174,0.9558901,-0.00012728937,0.024022248,0.020464584,0.0,0
0.2001617,0.3158345,0.64054877,0.7741707,0.8646674,0.8944963,0.9078456,0.9560174,0.9558901,0.95938075,0.003490622,0.0016816664,0.017178373,0.0,0
0.3158345,0.64054877,0.7741707,0.8646674,0.8944963,0.9078456,0.9560174,0.9558901,0.95938075,0.95835465,-0.0010260557,0.0012322832,0.0007790923,0.0,0
0.64054877,0.7741707,0.8646674,0.8944963,0.9078456,0.9560174,0.9558901,0.95938075,0.95835465,0.9728453,0.014490673,0.006732309,0.0056517464,0.0,0
0.7741707,0.8646674,0.8944963,0.9078456,0.9560174,0.9558901,0.95938075,0.95835465,0.9728453,0.9712002,-0.0016451167,0.0064227786,0.0039398335,0.0,0
0.8646674,0.8944963,0.9078456,0.9560174,0.9558901,0.95938075,0.95835465,0.9728453,0.9712002,0.9656865,-0.005513726,-0.0035794212,0.0024439436,0.0,0
0.8944963,0.9078456,0.9560174,0.9558901,0.95938075,0.95835465,0.9728453,0.9712002,0.9656865,0.96533626,-0.00035020927,-0.0029319674,-0.0025030172,0.0,0
0.9078456,0.9560174,0.9558901,0.95938075,0.95835465,0.9728453,0.9712002,0.9656865,0.96533626,0.9739346,0.008598292,0.004124041,0.0009114524,0.0,0
0.9560174,0.9558901,0.95938075,0.95835465,0.9728453,0.9712002,0.9656865,0.96533626,0.9739346,0.9720924,-0.0018421998,0.0033780462,0.0021352943,0.0,0
0.9558901,0.95938075,0.95835465,0.9728453,0.9712002,0.9656865,0.96533626,0.9739346,0.9720924,0.9851735,0.013081164,0.005619482,0.0066124187,0.0,0
0.95938075,0.95835465,0.9728453,0.9712002,0.9656865,0.96533626,0.9739346,0.9720924,0.9851735,0.98568696,0.00051342713,0.0067972955,0.0039174636,0.0,0
0.95835465,0.9728453,0.9712002,0.9656865,0.96533626,0.9739346,0.9720924,0.9851735,0.98568696,0.9854338,-0.0002531625,0.00013013234,0.004447143,0.0,0
0.9728453,0.9712002,0.9656865,0.96533626,0.9739346,0.9720924,0.9851735,0.98568696,0.9854338,0.99667126,0.011237467,0.005492152,0.003832577,0.0,0
0.9712002,0.9656865,0.96533626,0.9739346,0.9720924,0.9851735,0.98568696,0.9854338,0.99667126,0.99602395,-0.00064729893,0.005295084,0.0034456684,0.0,0
0.9656865,0.96533626,0.9739346,0.9720924,0.9851735,0.98568696,0.9854338,0.99667126,0.99602395,0.9898344,-0.0061895256,-0.0034184123,0.0014668807,0.0,0
0.96533626,0.9739346,0.9720924,0.9851735,0.98568696,0.9854338,0.99667126,0.99602395,0.9898344,0.96961975,-0.020214677,-0.013202102,-0.009017168,0.0,0
0.9739346,0.9720924,0.9851735,0.98568696,0.9854338,0.99667126,0.99602395,0.9898344,0.96961975,0.89998823,-0.06963157,-0.044923123,-0.032011922,0.0,0
0.9720924,0.9851735,0.98568696,0.9854338,0.99667126,0.99602395,0.9898344,0.96961975,0.89998823,0.86705744,-0.03293076,-0.051281165,-0.040925667,0.0,0
0.9851735,0.98568696,0.9854338,0.99667126,0.99602395,0.9898344,0.96961975,0.89998823,0.86705744,0.8507695,-0.016287928,-0.024609344,-0.039616752,0.0,0
0.98568696,0.9854338,0.99667126,0.99602395,0.9898344,0.96961975,0.89998823,0.86705744,0.8507695,0.8360105,-0.014758994,-0.015523461,-0.021325894,0.0,0
0.9854338,0.99667126,0.99602395,0.9898344,0.96961975,0.89998823,0.86705744,0.8507695,0.8360105,0.80982876,-0.026181776,-0.020470385,-0.019076234,0.0,0
0.99667126,0.99602395,0.9898344,0.96961975,0.89998823,0.86705744,0.8507695,0.8360105,0.80982876,0.78839517,-0.021433558,-0.023807667,-0.020791443,1.0,1
0.99602395,0.9898344,0.96961975,0.89998823,0.86705744,0.8507695,0.8360105,0.80982876,0.78839517,0.76857847,-0.019816717,-0.020625139,-0.022477351,1.0,1
0.9898344,0.96961975,0.89998823,0.86705744,0.8507695,0.8360105,0.80982876,0.78839517,0.76857847,0.7346593,-0.03391915,-0.026867932,-0.025056474,1.0,1
0.96961975,0.89998823,0.86705744,0.8507695,0.8360105,0.80982876,0.78839517,0.76857847,0.7346593,0.72504675,-0.009612589,-0.021765867,-0.02111615,1.0,2
0.89998823,0.86705744,0.8507695,0.8360105,0.80982876,0.78839517,0.76857847,0.7346593,0.72504675,0.6973113,-0.027735462,-0.018674025,-0.023755733,1.0,2
0.86705744,0.8507695,0.8360105,0.80982876,0.78839517,0.76857847,0.7346593,0.72504675,0.6973113,0.69848084,0.0011695676,-0.013282947,-0.012059495,1.0,2
0.8507695,0.8360105,0.80982876,0.78839517,0.76857847,0.7346593,0.72504675,0.6973113,0.69848084,0.6892245,-0.009256341,-0.0040433863,-0.011940745,1.0,2
0.8360105,0.80982876,0.78839517,0.76857847,0.7346593,0.72504675,0.6973113,0.69848084,0.6892245,0.6801572,-0.0090673035,-0.009161822,-0.0057180254,1.0,2
0.80982876,0.78839517,0.76857847,0.7346593,0.72504675,0.6973113,0.69848084,0.6892245,0.6801572,0.66969013,-0.010467059,-0.009767181,-0.009596901,1.0,2
0.78839517,0.76857847,0.7346593,0.72504675,0.6973113,0.69848084,0.6892245,0.6801572,0.66969013,0.6625275,-0.007162662,-0.00881486,-0.008899008,1.0,2
0.76857847,0.7346593,0.72504675,0.6973113,0.69848084,0.6892245,0.6801572,0.66969013,0.6625275,0.6589031,-0.0036243314,-0.0053934967,-0.007084684,1.0,2
0.7346593,0.72504675,0.6973113,0.69848084,0.6892245,0.6801572,0.66969013,0.6625275,0.6589031,0.65213424,-0.0067688995,-0.0051966156,-0.0058519645,1.0,2
0.72504675,0.6973113,0.69848084,0.6892245,0.6801572,0.66969013,0.6625275,0.6589031,0.65213424,0.65649563,0.004361384,-0.0012037576,-0.0020106155,1.0,2
0.6973113,0.69848084,0.6892245,0.6801572,0.66969013,0.6625275,0.6589031,0.65213424,0.65649563,0.65408707,-0.002408594,0.00097639515,-0.0016053697,1.0,2
0.69848084,0.6892245,0.6801572,0.66969013,0.6625275,0.6589031,0.65213424,0.65649563,0.65408707,0.65069574,-0.0033913148,-0.0028999543,-0.0004795082,1.0,2
0.6892245,0.6801572,0.66969013,0.6625275,0.6589031,0.65213424,0.65649563,0.65408707,0.65069574,0.6485753,-0.002120391,-0.0027558529,-0.0026401,1.0,2
0.6801572,0.66969013,0.6625275,0.6589031,0.65213424,0.65649563,0.65408707,0.65069574,0.6485753,0.6461068,-0.002468538,-0.0022944645,-0.0026600813,1.0,2
0.66969013,0.6625275,0.6589031,0.65213424,0.65649563,0.65408707,0.65069574,0.6485753,0.6461068,0.6444588,-0.001648011,-0.0020582746,-0.00207898,1.0,2
0.6625275,0.6589031,0.65213424,0.65649563,0.65408707,0.65069574,0.6485753,0.6461068,0.6444588,0.6516791,0.007220297,0.002786143,0.0010345826,1.0,2
0.6589031,0.65213424,0.65649563,0.65408707,0.65069574,0.6485753,0.6461068,0.6444588,0.6516791,0.64474374,-0.0069353627,0.00014246708,-0.00045435896,1.0,2
0.65213424,0.65649563,0.65408707,0.65069574,0.6485753,0.6461068,0.6444588,0.6516791,0.64474374,0.6477062,0.002962492,-0.0019864356,0.0010824753,1.0,2
0.65649563,0.65408707,0.65069574,0.6485753,0.6461068,0.6444588,0.6516791,0.64474374,0.6477062,0.65092176,0.0032155388,0.0030890154,-0.0002524441,1.0,2
0.65408707,0.65069574,0.6485753,0.6461068,0.6444588,0.6516791,0.64474374,0.6477062,0.65092176,0.6589968,0.0080750855,0.005645312,0.0047510387,1.0,2
0.65069574,0.6485753,0.6461068,0.6444588,0.6516791,0.64474374,0.6477062,0.65092176,0.6589968,0.6561496,-0.0028471982,0.0026139435,0.0028144752,1.0,2
0.6485753,0.6461068,0.6444588,0.6516791,0.64474374,0.6477062,0.65092176,0.6589968,0.6561496,0.66681886,0.010669201,0.0039110016,0.0052990294,1.0,2
0.6461068,0.6444588,0.6516791,0.64474374,0.6477062,0.65092176,0.6589968,0.6561496,0.66681886,0.6724459,0.005627032,0.008148116,0.0044830116,1.0,2
0.6444588,0.6516791,0.64474374,0.6477062,0.65092176,0.6589968,0.6561496,0.66681886,0.6724459,0.6692784,-0.0031675014,0.0012297652,0.004376244,1.0,2
0.6516791,0.64474374,0.6477062,0.65092176,0.6589968,0.6561496,0.66681886,0.6724459,0.6692784,0.5359123,-0.13336606,-0.06826679,-0.04363551,1.0,2
0.64474374,0.6477062,0.65092176,0.6589968,0.6561496,0.66681886,0.6724459,0.6692784,0.5359123,0.5277218,-0.008190485,-0.07077827,-0.04824135,1.0,2
0.6477062,0.65092176,0.6589968,0.6561496,0.66681886,0.6724459,0.6692784,0.5359123,0.5277218,0.69564253,0.16792071,0.079865105,0.008788051,1.0,3
0.65092176,0.6589968,0.6561496,0.66681886,0.6724459,0.6692784,0.5359123,0.5277218,0.69564253,0.7757304,0.08008785,0.124004275,0.07993936,1.0,3
0.6589968,0.6561496,0.66681886,0.6724459,0.6692784,0.5359123,0.5277218,0.69564253,0.7757304,0.8463303,0.0705999,0.07534387,0.10620282,0.0,0
0.6561496,0.66681886,0.6724459,0.6692784,0.5359123,0.5277218,0.69564253,0.7757304,0.8463303,0.9250139,0.07868366,0.07464178,0.076457135,0.0,0
0.66681886,0.6724459,0.6692784,0.5359123,0.5277218,0.69564253,0.7757304,0.8463303,0.9250139,0.9142261,-0.010787792,0.033947933,0.046165254,0.0,0
0.6724459,0.6692784,0.5359123,0.5277218,0.69564253,0.7757304,0.8463303,0.9250139,0.9142261,0.9323576,0.0181315,0.0036718543,0.028675789,0.0,0
0.6692784,0.5359123,0.5277218,0.69564253,0.7757304,0.8463303,0.9250139,0.9142261,0.9323576,0.9306061,-0.0017515058,0.008189997,0.0018640675,0.0,0
0.5359123,0.5277218,0.69564253,0.7757304,0.8463303,0.9250139,0.9142261,0.9323576,0.9306061,0.9365914,0.005985277,0.0021168855,0.0074550905,0.0,0
0.5277218,0.69564253,0.7757304,0.8463303,0.9250139,0.9142261,0.9323576,0.9306061,0.9365914,0.9096519,-0.026939504,-0.010477114,-0.007568578,0.0,0
0.69564253,0.7757304,0.8463303,0.9250139,0.9142261,0.9323576,0.9306061,0.9365914,0.9096519,0.49208525,-0.41756666,-0.22225308,-0.14617363,1.0,1
0.7757304,0.8463303,0.9250139,0.9142261,0.9323576,0.9306061,0.9365914,0.9096519,0.49208525,0.21934631,-0.27273893,-0.3451528,-0.2390817,1.0,1
0.8463303,0.9250139,0.9142261,0.9323576,0.9306061,0.9365914,0.9096519,0.49208525,0.21934631,0.22757277,0.008226463,-0.13225624,-0.22735971,1.0,2
0.9250139,0.9142261,0.9323576,0.9306061,0.9365914,0.9096519,0.49208525,0.21934631,0.22757277,0.5647944,0.33722165,0.17272405,0.02423639,1.0,3
0.9142261,0.9323576,0.9306061,0.9365914,0.9096519,0.49208525,0.21934631,0.22757277,0.5647944,0.7275947,0.16280024,0.25001094,0.16941611,1.0,3
0.9323576,0.9306061,0.9365914,0.9096519,0.49208525,0.21934631,0.22757277,0.5647944,0.7275947,0.8414281,0.11383346,0.13831684,0.20461844,0.0,0
0.9306061,0.9365914,0.9096519,0.49208525,0.21934631,0.22757277,0.5647944,0.7275947,0.8414281,0.93990296,0.098474845,0.10615415,0.12503618,0.0,0
0.9365914,0.9096519,0.49208525,0.21934631,0.22757277,0.5647944,0.7275947,0.8414281,0.93990296,1.0058948,0.06599186,0.082233354,0.092766725,0.0,0
0.9096519,0.49208525,0.21934631,0.22757277,0.5647944,0.7275947,0.8414281,0.93990296,1.0058948,1.0041066,-0.0017881413,0.032101862,0.05422619,0.0,0
0.49208525,0.21934631,0.22757277,0.5647944,0.7275947,0.8414281,0.93990296,1.0058948,1.0041066,1.0191234,0.015016717,0.006614288,0.026406813,0.0,0
0.21934631,0.22757277,0.5647944,0.7275947,0.8414281,0.93990296,1.0058948,1.0041066,1.0191234,1.0368221,0.017698718,0.016357718,0.010309097,0.0,0
0.22757277,0.5647944,0.7275947,0.8414281,0.93990296,1.0058948,1.0041066,1.0191234,1.0368221,1.0766809,0.03985882,0.02877877,0.024191419,0.0,0
0.5647944,0.7275947,0.8414281,0.93990296,1.0058948,1.0041066,1.0191234,1.0368221,1.0766809,1.0759555,-0.0007253967,0.019566713,0.018944047,0.0,0
0.7275947,0.8414281,0.93990296,1.0058948,1.0041066,1.0191234,1.0368221,1.0766809,1.0759555,1.0595405,-0.016414972,-0.008570184,0.0075728176,0.0,0
0.8414281,0.93990296,1.0058948,1.0041066,1.0191234,1.0368221,1.0766809,1.0759555,1.0595405,1.0469478,-0.012592686,-0.014503829,-0.009911018,0.0,0
0.93990296,1.0058948,1.0041066,1.0191234,1.0368221,1.0766809,1.0759555,1.0595405,1.0469478,1.0419067,-0.005041105,-0.008816896,-0.011349588,0.0,0
1.0058948,1.0041066,1.0191234,1.0368221,1.0766809,1.0759555,1.0595405,1.0469478,1.0419067,1.0343477,-0.0075591016,-0.0063001034,-0.008397631,0.0,0
1.0041066,1.0191234,1.0368221,1.0766809,1.0759555,1.0595405,1.0469478,1.0419067,1.0343477,1.0173416,-0.017006086,-0.012282594,-0.009868764,0.0,0
1.0191234,1.0368221,1.0766809,1.0759555,1.0595405,1.0469478,1.0419067,1.0343477,1.0173416,0.9500622,-0.067279376,-0.04214273,-0.030614853,0.0,0
1.0368221,1.0766809,1.0759555,1.0595405,1.0469478,1.0419067,1.0343477,1.0173416,0.9500622,0.88196635,-0.06809588,-0.06768762,-0.05079378,0.0,0
1.0766809,1.0759555,1.0595405,1.0469478,1.0419067,1.0343477,1.0173416,0.9500622,0.88196635,0.8633073,-0.018659048,-0.043377463,-0.051344763,0.0,0
1.0759555,1.0595405,1.0469478,1.0419067,1.0343477,1.0173416,0.9500622,0.88196635,0.8633073,0.8174843,-0.045822963,-0.032241005,-0.04419263,0.0,0
1.0595405,1.0469478,1.0419067,1.0343477,1.0173416,0.9500622,0.88196635,0.8633073,0.8174843,0.7855892,-0.031895086,-0.038859025,-0.0321257,0.0,0
1.0469478,1.0419067,1.0343477,1.0173416,0.9500622,0.88196635,0.8633073,0.8174843,0.7855892,0.7723707,-0.013218517,-0.022556802,-0.03031219,0.0,0
1.0419067,1.0343477,1.0173416,0.9500622,0.88196635,0.8633073,0.8174843,0.7855892,0.7723707,0.7608573,-0.011513417,-0.012365967,-0.018875673,1.0,2
1.0343477,1.0173416,0.9500622,0.88196635,0.8633073,0.8174843,0.7855892,0.7723707,0.7608573,0.75702983,-0.0038274718,-0.0076704444,-0.009519802,1.0,2
1.0173416,0.9500622,0.88196635,0.8633073,0.8174843,0.7855892,0.7723707,0.7608573,0.75702983,0.72592527,-0.031104537,-0.017466003,-0.015481808,1.0,2
0.9500622,0.88196635,0.8633073,0.8174843,0.7855892,0.7723707,0.7608573,0.75702983,0.72592527,0.7188644,-0.0070609245,-0.01908273,-0.013997644,1.0,2
0.88196635,0.8633073,0.8174843,0.7855892,0.7723707,0.7608573,0.75702983,0.72592527,0.7188644,0.7107271,-0.008137256,-0.00759909,-0.015434239,1.0,2
0.8633073,0.8174843,0.7855892,0.7723707,0.7608573,0.75702983,0.72592527,0.7188644,0.7107271,0.7064703,-0.004256814,-0.0061970353,-0.0064849984,1.0,2
0.8174843,0.7855892,0.7723707,0.7608573,0.75702983,0.72592527,0.7188644,0.7107271,0.7064703,0.6810513,-0.025418993,-0.014837904,-0.012604355,1.0,2
0.7855892,0.7723707,0.7608573,0.75702983,0.72592527,0.7188644,0.7107271,0.7064703,0.6810513,0.6584644,-0.022586951,-0.024002971,-0.01742092,1.0,2
0.7723707,0.7608573,0.75702983,0.72592527,0.7188644,0.7107271,0.7064703,0.6810513,0.6584644,0.66165835,0.0031939875,-0.009696481,-0.014937319,1.0,2
0.7608573,0.75702983,0.72592527,0.7188644,0.7107271,0.7064703,0.6810513,0.6584644,0.66165835,0.63720506,-0.024453297,-0.010629655,-0.014615419,1.0,2
0.75702983,0.72592527,0.7188644,0.7107271,0.7064703,0.6810513,0.6584644,0.66165835,0.63720506,0.6187462,-0.018458812,-0.021456053,-0.013239373,1.0,2
0.72592527,0.7188644,0.7107271,0.7064703,0.6810513,0.6584644,0.66165835,0.63720506,0.6187462,0.60622066,-0.012525598,-0.015492205,-0.018479235,1.0,2
0.7188644,0.7107271,0.7064703,0.6810513,0.6584644,0.66165835,0.63720506,0.6187462,0.60622066,0.60824883,0.0020281954,-0.0052487007,-0.009652071,1.0,2
0.7107271,0.7064703,0.6810513,0.6584644,0.66165835,0.63720506,0.6187462,0.60622066,0.60824883,0.608141,-0.00010782092,0.00096018723,-0.0035350742,1.0,2
0.7064703,0.6810513,0.6584644,0.66165835,0.63720506,0.6187462,0.60622066,0.60824883,0.608141,0.60039717,-0.00774387,-0.0039258455,-0.0019411651,1.0,2
0.6810513,0.6584644,0.66165835,0.63720506,0.6187462,0.60622066,0.60824883,0.608141,0.60039717,0.60266405,0.0022669374,-0.0027384663,-0.0018615845,1.0,2
0.6584644,0.66165835,0.63720506,0.6187462,0.60622066,0.60824883,0.608141,0.60039717,0.60266405,0.6032679,0.0006038132,0.0014353753,-0.0016243731,1.0,2
0.66165835,0.63720506,0.6187462,0.60622066,0.60824883,0.608141,0.60039717,0.60266405,0.6032679,0.59520686,-0.008061027,-0.003728607,-0.0017300922,1.0,2
0.63720506,0.6187462,0.60622066,0.60824883,0.608141,0.60039717,0.60266405,0.6032679,0.59520686,0.58920795,-0.005998929,-0.007029978,-0.0044853813,1.0,2
0.6187462,0.60622066,0.60824883,0.608141,0.60039717,0.60266405,0.6032679,0.59520686,0.58920795,0.56246865,-0.026739292,-0.01636911,-0.01359975,1.0,2
0.60622066,0.60824883,0.608141,0.60039717,0.60266405,0.6032679,0.59520686,0.58920795,0.56246865,0.58338225,0.020913627,-0.0029128327,-0.0039415313,1.0,3
0.60824883,0.608141,0.60039717,0.60266405,0.6032679,0.59520686,0.58920795,0.56246865,0.58338225,0.52971077,-0.05367152,-0.016378947,-0.019832395,1.0,3
0.608141,0.60039717,0.60266405,0.6032679,0.59520686,0.58920795,0.56246865,0.58338225,0.52971077,0.5026667,-0.02704404,-0.04035778,-0.019933978,1.0,3
0.60039717,0.60266405,0.6032679,0.59520686,0.58920795,0.56246865,0.58338225,0.52971077,0.5026667,0.46648264,-0.03618408,-0.031614058,-0.038966548,1.0,3
0.60266405,0.6032679,0.59520686,0.58920795,0.56246865,0.58338225,0.52971077,0.5026667,0.46648264,0.4651346,-0.0013480465,-0.018766062,-0.021525389,1.0,3
0.6032679,0.59520686,0.58920795,0.56246865,0.58338225,0.52971077,0.5026667,0.46648264,0.4651346,0.4679785,0.0028439166,0.00074793503,-0.011562737,1.0,3
0.59520686,0.58920795,0.56246865,0.58338225,0.52971077,0.5026667,0.46648264,0.4651346,0.4679785,0.43424422,-0.03373429,-0.015445189,-0.010746141,1.0,3
0.58920795,0.56246865,0.58338225,0.52971077,0.5026667,0.46648264,0.4651346,0.4679785,0.43424422,0.41041934,-0.023824867,-0.02877958,-0.018238414,1.0,3
0.56246865,0.58338225,0.52971077,0.5026667,0.46648264,0.4651346,0.4679785,0.43424422,0.41041934,0.3897988,-0.020620564,-0.022222716,-0.026059909,1.0,3
0.58338225,0.52971077,0.5026667,0.46648264,0.4651346,0.4679785,0.43424422,0.41041934,0.3897988,0.35718435,-0.032614432,-0.026617497,-0.025686622,1.0,3
0.52971077,0.5026667,0.46648264,0.4651346,0.4679785,0.43424422,0.41041934,0.3897988,0.35718435,0.38373682,0.026552483,-0.003030974,-0.008894171,1.0,3
0.5026667,0.46648264,0.4651346,0.4679785,0.43424422,0.41041934,0.3897988,0.35718435,0.38373682,0.3687587,-0.014978109,0.0057871873,-0.007013352,1.0,3
0.46648264,0.4651346,0.4679785,0.43424422,0.41041934,0.3897988,0.35718435,0.38373682,0.3687587,0.38616276,0.017404024,0.0012129571,0.009659466,1.0,3
0.4651346,0.4679785,0.43424422,0.41041934,0.3897988,0.35718435,0.38373682,0.3687587,0.38616276,0.38090506,-0.0052576694,0.006073177,-0.0009439185,1.0,3
0.4679785,0.43424422,0.41041934,0.3897988,0.35718435,0.38373682,0.3687587,0.38616276,0.38090506,0.3655475,-0.015357554,-0.010307612,-0.0010704001,1.0,3
0.43424422,0.41041934,0.3897988,0.35718435,0.38373682,0.3687587,0.38616276,0.38090506,0.3655475,0.36442092,-0.0011266114,-0.008242083,-0.0072472785,1.0,3
0.41041934,0.3897988,0.35718435,0.38373682,0.3687587,0.38616276,0.38090506,0.3655475,0.36442092,0.34030798,-0.024112914,-0.012619763,-0.01353236,1.0,3
0.3897988,0.35718435,0.38373682,0.3687587,0.38616276,0.38090506,0.3655475,0.36442092,0.34030798,0.34595838,0.0056504006,-0.009231256,-0.006529708,1.0,3
0.35718435,0.38373682,0.3687587,0.38616276,0.38090506,0.3655475,0.36442092,0.34030798,0.34595838,0.33960938,-0.0063489997,-0.00034929955,-0.008270504,1.0,3
0.38373682,0.3687587,0.38616276,0.38090506,0.3655475,0.36442092,0.34030798,0.34595838,0.33960938,0.34099245,0.0013830466,-0.0024829765,0.00022814918,1.0,3
0.3687587,0.38616276,0.38090506,0.3655475,0.36442092,0.34030798,0.34595838,0.33960938,0.34099245,0.3311724,-0.009820038,-0.004218496,-0.004928664,1.0,3
0.38616276,0.38090506,0.3655475,0.36442092,0.34030798,0.34595838,0.33960938,0.34099245,0.3311724,0.32690826,-0.0042641456,-0.0070420923,-0.0042337123,1.0,3
0.38090506,0.3655475,0.36442092,0.34030798,0.34595838,0.33960938,0.34099245,0.3311724,0.32690826,0.3087282,-0.018180065,-0.0112221055,-0.01075475,1.0,3
0.3655475,0.36442092,0.34030798,0.34595838,0.33960938,0.34099245,0.3311724,0.32690826,0.3087282,0.10147028,-0.20725791,-0.11271899,-0.076567374,1.0,3
0.36442092,0.34030798,0.34595838,0.33960938,0.34099245,0.3311724,0.32690826,0.3087282,0.10147028,0.08114666,-0.02032362,-0.113790765,-0.081920534,1.0,3
0.34030798,0.34595838,0.33960938,0.34099245,0.3311724,0.32690826,0.3087282,0.10147028,0.08114666,0.07970243,-0.0014442274,-0.010883923,-0.07634192,1.0,3
0.34595838,0.33960938,0.34099245,0.3311724,0.32690826,0.3087282,0.10147028,0.08114666,0.07970243,0.071157165,-0.008545267,-0.004994747,-0.010104371,1.0,3
0.33960938,0.34099245,0.3311724,0.32690826,0.3087282,0.10147028,0.08114666,0.07970243,0.071157165,0.08450517,0.013348005,0.0024013692,0.0011195036,1.0,3
0.34099245,0.3311724,0.32690826,0.3087282,0.10147028,0.08114666,0.07970243,0.071157165,0.08450517,0.102919325,0.018414155,0.01588108,0.007738964,1.0,3
0.3311724,0.32690826,0.3087282,0.10147028,0.08114666,0.07970243,0.071157165,0.08450517,0.102919325,0.09114083,-0.011778496,0.0033178292,0.0066612214,1.0,3
0.32690826,0.3087282,0.10147028,0.08114666,0.07970243,0.071157165,0.08450517,0.102919325,0.09114083,0.08461302,-0.0065278127,-0.009153155,3.5948604e-05,1.0,3
0.3087282,0.10147028,0.08114666,0.07970243,0.071157165,0.08450517,0.102919325,0.09114083,0.08461302,0.0927294,0.008116384,0.0007942855,-0.0033966415,1.0,3
0.10147028,0.08114666,0.07970243,0.071157165,0.08450517,0.102919325,0.09114083,0.08461302,0.0927294,0.086224936,-0.006504464,0.00080596,-0.0016386309,1.0,3
0.08114666,0.07970243,0.071157165,0.08450517,0.102919325,0.09114083,0.08461302,0.0927294,0.086224936,0.091047935,0.0048229983,-0.0008407327,0.0021449728,1.0,3
0.07970243,0.071157165,0.08450517,0.102919325,0.09114083,0.08461302,0.0927294,0.086224936,0.091047935,0.08861077,-0.0024371683,0.001192915,-0.0013728779,1.0,3
0.071157165,0.08450517,0.102919325,0.09114083,0.08461302,0.0927294,0.086224936,0.091047935,0.08861077,0.10337991,0.014769144,0.0061659883,0.005718325,1.0,3
0.08450517,0.102919325,0.09114083,0.08461302,0.0927294,0.086224936,0.091047935,0.08861077,0.10337991,0.12253378,0.019153876,0.016961511,0.010495285,1.0,3
0.102919325,0.09114083,0.08461302,0.0927294,0.086224936,0.091047935,0.08861077,0.10337991,0.12253378,0.10882285,-0.0137109365,0.00272147,0.0067373617,1.0,3
0.09114083,0.08461302,0.0927294,0.086224936,0.091047935,0.08861077,0.10337991,0.12253378,0.10882285,0.12669401,0.017871164,0.0020801136,0.007771368,1.0,3
0.08461302,0.0927294,0.086224936,0.091047935,0.08861077,0.10337991,0.12253378,0.10882285,0.12669401,0.11072765,-0.015966358,0.00095240277,-0.003935377,1.0,3
0.0927294,0.086224936,0.091047935,0.08861077,0.10337991,0.12253378,0.10882285,0.12669401,0.11072765,0.11603961,0.005311959,-0.0053271996,0.002405588,1.0,3
0.086224936,0.091047935,0.08861077,0.10337991,0.12253378,0.10882285,0.12669401,0.11072765,0.11603961,0.24886155,0.13282193,0.06906695,0.04072251,1.0,3
0.091047935,0.08861077,0.10337991,0.12253378,0.10882285,0.12669401,0.11072765,0.11603961,0.24886155,0.5994723,0.35061076,0.24171634,0.16291489,1.0,3
0.08861077,0.10337991,0.12253378,0.10882285,0.12669401,0.11072765,0.11603961,0.24886155,0.5994723,0.78515345,0.18568116,0.26814595,0.22303796,0.0,0
0.10337991,0.12253378,0.10882285,0.12669401,0.11072765,0.11603961,0.24886155,0.5994723,0.78515345,0.8405197,0.05536629,0.12052373,0.1972194,0.0,0
0.12253378,0.10882285,0.12669401,0.11072765,0.11603961,0.24886155,0.5994723,0.78515345,0.8405197,0.89856756,0.05804778,0.056707032,0.09969841,0.0,0
0.10882285,0.12669401,0.11072765,0.11603961,0.24886155,0.5994723,0.78515345,0.8405197,0.89856756,0.9176926,0.019125087,0.038586434,0.04417972,0.0,0
0.12669401,0.11072765,0.11603961,0.24886155,0.5994723,0.78515345,0.8405197,0.89856756,0.9176926,0.942823,0.025130358,0.022127723,0.034101073,0.0,0
0.11072765,0.11603961,0.24886155,0.5994723,0.78515345,0.8405197,0.89856756,0.9176926,0.942823,0.9519723,0.009149331,0.017139845,0.017801592,0.0,0
0.11603961,0.24886155,0.5994723,0.78515345,0.8405197,0.89856756,0.9176926,0.942823,0.9519723,0.9511848,-0.00078752177,0.0041809045,0.011164055,0.0,0
